PlantID,AncestorId,Symbol,ScientificName,CommonName,RankId,Rank
91648,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
91648,73681,Rosidae,Rosidae,,70,Subclass
91648,87579,Rosales,Rosales,,80,Order
91648,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
91648,90996,RUBUS,Rubus L.,blackberry,140,Genus
91648,91648,RUVA3,Rubus variispinus L.H. Bailey,Vicksburg blackberry,180,Species
91650,7168,Plantae,Plantae,Plants,10,Kingdom
91650,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
91650,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
91650,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
91650,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
91650,73681,Rosidae,Rosidae,,70,Subclass
91650,87579,Rosales,Rosales,,80,Order
91650,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
91650,90996,RUBUS,Rubus L.,blackberry,140,Genus
91650,91650,RUVE5,Rubus vermontanus Blanch.,Vermont blackberry,180,Species
91674,7168,Plantae,Plantae,Plants,10,Kingdom
91674,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
91674,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
91674,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
91674,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
91674,73681,Rosidae,Rosidae,,70,Subclass
91674,87579,Rosales,Rosales,,80,Order
91674,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
91674,90996,RUBUS,Rubus L.,blackberry,140,Genus
91674,91674,RUWH2,Rubus wheeleri (L.H. Bailey) L.H. Bailey,Wheeler's blackberry,180,Species
91683,7168,Plantae,Plantae,Plants,10,Kingdom
91683,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
91683,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
91683,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
91683,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
91683,73681,Rosidae,Rosidae,,70,Subclass
91683,87579,Rosales,Rosales,,80,Order
91683,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
91683,90996,RUBUS,Rubus L.,blackberry,140,Genus
91683,91683,RUWI,Rubus wisconsinensis L.H. Bailey,Wisconsin blackberry,180,Species
61613,7168,Plantae,Plantae,Plants,10,Kingdom
61613,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
61613,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
61613,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
61613,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
61613,55564,Caryophyllidae,Caryophyllidae,,70,Subclass
61613,60144,Polygonales,Polygonales,,80,Order
61613,60145,POLYGO,Polygonaceae Juss.,Buckwheat family,100,Family
61613,61612,RUMEX,Rumex L.,dock,140,Genus
61613,61613,RUAC2,Rumex acetosa L.,garden sorrel,180,Species
39527,7168,Plantae,Plantae,Plants,10,Kingdom
39527,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
39527,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
39527,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
39527,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
39527,31160,Asteridae,Asteridae,,70,Subclass
39527,31161,Asterales,Asterales,,80,Order
39527,31162,ASTERA,Asteraceae Bercht. & J. Presl,Aster family,100,Family
39527,39443,RUDBE,Rudbeckia L.,coneflower,140,Genus
39527,39527,RUSU,Rudbeckia subtomentosa Pursh,sweet coneflower,180,Species
61642,7168,Plantae,Plantae,Plants,10,Kingdom
61642,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
61642,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
61642,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
61642,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
61642,55564,Caryophyllidae,Caryophyllidae,,70,Subclass
61642,60144,Polygonales,Polygonales,,80,Order
61642,60145,POLYGO,Polygonaceae Juss.,Buckwheat family,100,Family
61642,61612,RUMEX,Rumex L.,dock,140,Genus
61642,61642,RUAQ,Rumex aquaticus L.,western dock,180,Species
39530,7168,Plantae,Plantae,Plants,10,Kingdom
39530,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
39530,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
39530,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
39530,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
39530,31160,Asteridae,Asteridae,,70,Subclass
39530,31161,Asterales,Asterales,,80,Order
39530,31162,ASTERA,Asteraceae Bercht. & J. Presl,Aster family,100,Family
39530,39443,RUDBE,Rudbeckia L.,coneflower,140,Genus
39530,39530,RUTR2,Rudbeckia triloba L.,browneyed Susan,180,Species
61730,7168,Plantae,Plantae,Plants,10,Kingdom
61730,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
61730,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
61730,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
61730,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
61730,55564,Caryophyllidae,Caryophyllidae,,70,Subclass
61730,60144,Polygonales,Polygonales,,80,Order
61730,60145,POLYGO,Polygonaceae Juss.,Buckwheat family,100,Family
61730,61612,RUMEX,Rumex L.,dock,140,Genus
61730,61730,RUSA,Rumex salicifolius Weinm.,willow dock,180,Species
61764,7168,Plantae,Plantae,Plants,10,Kingdom
61764,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
61764,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
61764,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
61764,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
61764,55564,Caryophyllidae,Caryophyllidae,,70,Subclass
61764,60144,Polygonales,Polygonales,,80,Order
61764,60145,POLYGO,Polygonaceae Juss.,Buckwheat family,100,Family
61764,61612,RUMEX,Rumex L.,dock,140,Genus
61764,61764,RUVE3,Rumex verticillatus L.,swamp dock,180,Species
61637,7168,Plantae,Plantae,Plants,10,Kingdom
61637,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
61637,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
61637,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
61637,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
61637,55564,Caryophyllidae,Caryophyllidae,,70,Subclass
61637,60144,Polygonales,Polygonales,,80,Order
61637,60145,POLYGO,Polygonaceae Juss.,Buckwheat family,100,Family
61637,61612,RUMEX,Rumex L.,dock,140,Genus
61637,61637,RUAL4,Rumex altissimus Alph. Wood,pale dock,180,Species
16220,7168,Plantae,Plantae,Plants,10,Kingdom
16220,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
16220,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
16220,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
16220,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
16220,15731,Alismatidae,Alismatidae,,70,Subclass
16220,15952,Najadales,Najadales,,80,Order
16220,16216,RUPPIA,Ruppiaceae Horan.,Ditch-grass family,100,Family
16220,16217,RUPPI,Ruppia L.,widgeonweed,140,Genus
16220,16220,RUCI2,Ruppia cirrhosa (Petagna) Grande,spiral ditchgrass,180,Species
61711,7168,Plantae,Plantae,Plants,10,Kingdom
61711,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
61711,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
61711,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
61711,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
61711,55564,Caryophyllidae,Caryophyllidae,,70,Subclass
61711,60144,Polygonales,Polygonales,,80,Order
61711,60145,POLYGO,Polygonaceae Juss.,Buckwheat family,100,Family
61711,61612,RUMEX,Rumex L.,dock,140,Genus
61711,61711,RUOR2,Rumex orbiculatus A. Gray,greater water dock,180,Species
61741,7168,Plantae,Plantae,Plants,10,Kingdom
61741,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
61741,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
61741,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
61741,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
61741,55564,Caryophyllidae,Caryophyllidae,,70,Subclass
61741,60144,Polygonales,Polygonales,,80,Order
61741,60145,POLYGO,Polygonaceae Juss.,Buckwheat family,100,Family
61741,61612,RUMEX,Rumex L.,dock,140,Genus
61741,61730,RUSA,Rumex salicifolius Weinm.,willow dock,180,Species
61741,61741,RUSAM,Rumex salicifolius Weinm. var. mexicanus (Meisn.) C.L. Hitchc.,Mexican dock,200,Variety
44283,7168,Plantae,Plantae,Plants,10,Kingdom
44283,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
44283,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
44283,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
44283,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
44283,31160,Asteridae,Asteridae,,70,Subclass
44283,43182,Gentianales,Gentianales,,80,Order
44283,43865,GENTIA,Gentianaceae Juss.,Gentian family,100,Family
44283,44282,SABAT,Sabatia Adans.,rose gentian,140,Genus
44283,44283,SAAN,Sabatia angularis (L.) Pursh,rosepink,180,Species
57919,7168,Plantae,Plantae,Plants,10,Kingdom
57919,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
57919,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
57919,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
57919,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
57919,55564,Caryophyllidae,Caryophyllidae,,70,Subclass
57919,55565,Caryophyllales,Caryophyllales,,80,Order
57919,57161,CARYOP,Caryophyllaceae Juss.,Pink family,100,Family
57919,57896,SAGIN,Sagina L.,pearlwort,140,Genus
57919,57919,SANO,Sagina nodosa (L.) Fenzl,knotted pearlwort,180,Species
15782,7168,Plantae,Plantae,Plants,10,Kingdom
15782,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
15782,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
15782,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
15782,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
15782,15731,Alismatidae,Alismatidae,,70,Subclass
15782,15732,Alismatales,Alismatales,,80,Order
15782,15733,ALISMA,Alismataceae Vent.,Water-plantain family,100,Family
15782,15776,SAGIT,Sagittaria L.,arrowhead,140,Genus
15782,15782,SABR8,Sagittaria brevirostra Mack. & Bush,shortbeak arrowhead,180,Species
15784,7168,Plantae,Plantae,Plants,10,Kingdom
15784,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
15784,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
15784,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
15784,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
15784,15731,Alismatidae,Alismatidae,,70,Subclass
15784,15732,Alismatales,Alismatales,,80,Order
15784,15733,ALISMA,Alismataceae Vent.,Water-plantain family,100,Family
15784,15776,SAGIT,Sagittaria L.,arrowhead,140,Genus
15784,15784,SACA21,Sagittaria calycina Engelm.,hooded arrowhead,180,Species
15796,7168,Plantae,Plantae,Plants,10,Kingdom
15796,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
15796,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
15796,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
15796,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
15796,15731,Alismatidae,Alismatidae,,70,Subclass
15796,15732,Alismatales,Alismatales,,80,Order
15796,15733,ALISMA,Alismataceae Vent.,Water-plantain family,100,Family
15796,15776,SAGIT,Sagittaria L.,arrowhead,140,Genus
15796,15796,SACR4,Sagittaria cristata Engelm.,crested arrowhead,180,Species
15808,7168,Plantae,Plantae,Plants,10,Kingdom
15808,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
15808,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
15808,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
15808,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
15808,15731,Alismatidae,Alismatidae,,70,Subclass
15808,15732,Alismatales,Alismatales,,80,Order
15808,15733,ALISMA,Alismataceae Vent.,Water-plantain family,100,Family
15808,15776,SAGIT,Sagittaria L.,arrowhead,140,Genus
15808,15808,SAGR,Sagittaria graminea Michx.,grassy arrowhead,180,Species
15849,7168,Plantae,Plantae,Plants,10,Kingdom
15849,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
15849,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
15849,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
15849,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
15849,15731,Alismatidae,Alismatidae,,70,Subclass
15849,15732,Alismatales,Alismatales,,80,Order
15849,15733,ALISMA,Alismataceae Vent.,Water-plantain family,100,Family
15849,15776,SAGIT,Sagittaria L.,arrowhead,140,Genus
15849,15849,SARI,Sagittaria rigida Pursh,sessilefruit arrowhead,180,Species
67845,7168,Plantae,Plantae,Plants,10,Kingdom
67845,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
67845,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
67845,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
67845,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
67845,61782,Dilleniidae,Dilleniidae,,70,Subclass
67845,67373,Salicales,Salicales,,80,Order
67845,67374,SALICA,Salicaceae Mirb.,Willow family,100,Family
67845,67508,SALIX,Salix L.,willow,140,Genus
67845,67845,SAGL3,Salix ×glatfelteri C.K. Schneid. [amygdaloides × nigra],hybrid willow,180,Species
67677,7168,Plantae,Plantae,Plants,10,Kingdom
67677,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
67677,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
67677,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
67677,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
67677,61782,Dilleniidae,Dilleniidae,,70,Subclass
67677,67373,Salicales,Salicales,,80,Order
67677,67374,SALICA,Salicaceae Mirb.,Willow family,100,Family
67677,67508,SALIX,Salix L.,willow,140,Genus
67677,67677,SACO3,Salix cordata Michx.,heartleaf willow,180,Species
68051,7168,Plantae,Plantae,Plants,10,Kingdom
68051,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
68051,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
68051,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
68051,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
68051,61782,Dilleniidae,Dilleniidae,,70,Subclass
68051,67373,Salicales,Salicales,,80,Order
68051,67374,SALICA,Salicaceae Mirb.,Willow family,100,Family
68051,67508,SALIX,Salix L.,willow,140,Genus
68051,68051,SAMY2,Salix myricoides Muhl.,bayberry willow,180,Species
68142,7168,Plantae,Plantae,Plants,10,Kingdom
68142,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
68142,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
68142,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
68142,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
68142,61782,Dilleniidae,Dilleniidae,,70,Subclass
68142,67373,Salicales,Salicales,,80,Order
68142,67374,SALICA,Salicaceae Mirb.,Willow family,100,Family
68142,67508,SALIX,Salix L.,willow,140,Genus
68142,68142,SAPE2,Salix pedicellaris Pursh,bog willow,180,Species
46400,7168,Plantae,Plantae,Plants,10,Kingdom
46400,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
46400,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
46400,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
46400,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
46400,31160,Asteridae,Asteridae,,70,Subclass
46400,44492,Lamiales,Lamiales,,80,Order
46400,45481,LAMIAC,Lamiaceae Martinov,Mint family,100,Family
46400,46387,SALVI,Salvia L.,sage,140,Genus
46400,46400,SAAZ,Salvia azurea Michx. ex Lam.,azure blue sage,180,Species
68149,7168,Plantae,Plantae,Plants,10,Kingdom
68149,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
68149,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
68149,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
68149,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
68149,61782,Dilleniidae,Dilleniidae,,70,Subclass
68149,67373,Salicales,Salicales,,80,Order
68149,67374,SALICA,Salicaceae Mirb.,Willow family,100,Family
68149,67508,SALIX,Salix L.,willow,140,Genus
68149,68149,SAPE3,Salix pellita Andersson,satiny willow,180,Species
68155,7168,Plantae,Plantae,Plants,10,Kingdom
68155,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
68155,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
68155,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
68155,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
68155,61782,Dilleniidae,Dilleniidae,,70,Subclass
68155,67373,Salicales,Salicales,,80,Order
68155,67374,SALICA,Salicaceae Mirb.,Willow family,100,Family
68155,67508,SALIX,Salix L.,willow,140,Genus
68155,68155,SAPE5,Salix petiolaris Sm.,meadow willow,180,Species
68224,7168,Plantae,Plantae,Plants,10,Kingdom
68224,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
68224,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
68224,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
68224,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
68224,61782,Dilleniidae,Dilleniidae,,70,Subclass
68224,67373,Salicales,Salicales,,80,Order
68224,67374,SALICA,Salicaceae Mirb.,Willow family,100,Family
68224,67508,SALIX,Salix L.,willow,140,Genus
68224,68224,SAPY,Salix pyrifolia Andersson,balsam willow,180,Species
68288,7168,Plantae,Plantae,Plants,10,Kingdom
68288,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
68288,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
68288,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
68288,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
68288,61782,Dilleniidae,Dilleniidae,,70,Subclass
68288,67373,Salicales,Salicales,,80,Order
68288,67374,SALICA,Salicaceae Mirb.,Willow family,100,Family
68288,67508,SALIX,Salix L.,willow,140,Genus
68288,68288,SASE2,Salix serissima (L.H. Bailey) Fernald,autumn willow,180,Species
42863,7168,Plantae,Plantae,Plants,10,Kingdom
42863,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
42863,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
42863,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
42863,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
42863,31160,Asteridae,Asteridae,,70,Subclass
42863,42684,Dipsacales,Dipsacales,,80,Order
42863,42688,CAPRIF,Caprifoliaceae Juss.,Honeysuckle family,100,Family
42863,42830,SAMBU,Sambucus L.,elderberry,140,Genus
42863,42863,SARA2,Sambucus racemosa L.,red elderberry,180,Species
46499,7168,Plantae,Plantae,Plants,10,Kingdom
46499,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
46499,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
46499,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
46499,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
46499,31160,Asteridae,Asteridae,,70,Subclass
46499,44492,Lamiales,Lamiales,,80,Order
46499,45481,LAMIAC,Lamiaceae Martinov,Mint family,100,Family
46499,46387,SALVI,Salvia L.,sage,140,Genus
46499,46499,SARE3,Salvia reflexa Hornem.,lanceleaf sage,180,Species
91694,7168,Plantae,Plantae,Plants,10,Kingdom
91694,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
91694,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
91694,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
91694,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
91694,73681,Rosidae,Rosidae,,70,Subclass
91694,87579,Rosales,Rosales,,80,Order
91694,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
91694,91689,SANGU2,Sanguisorba L.,burnet,140,Genus
91694,91694,SACA14,Sanguisorba canadensis L.,Canadian burnet,180,Species
72090,7168,Plantae,Plantae,Plants,10,Kingdom
72090,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
72090,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
72090,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
72090,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
72090,71219,Magnoliidae,Magnoliidae,,70,Subclass
72090,71768,Papaverales,Papaverales,,80,Order
72090,71876,PAPAVE,Papaveraceae Juss.,Poppy family,100,Family
72090,72089,SANGU,Sanguinaria L.,bloodroot,140,Genus
72090,72090,SACA13,Sanguinaria canadensis L.,bloodroot,180,Species
42833,7168,Plantae,Plantae,Plants,10,Kingdom
42833,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
42833,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
42833,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
42833,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
42833,31160,Asteridae,Asteridae,,70,Subclass
42833,42684,Dipsacales,Dipsacales,,80,Order
42833,42688,CAPRIF,Caprifoliaceae Juss.,Honeysuckle family,100,Family
42833,42830,SAMBU,Sambucus L.,elderberry,140,Genus
42833,42833,SANI4,Sambucus nigra L.,black elderberry,180,Species
67346,7168,Plantae,Plantae,Plants,10,Kingdom
