PlantID,Region,Status,Type
73314,CAN,N,Native
73314,L48,N,Native
70471,CAN,N,Native
70471,L48,N,Native
73204,AK,I,Introduced
73204,CAN,I,Introduced
73204,GL,N?,Native
73204,L48,I,Introduced
73204,L48,N,Native
73204,SPM,I,Introduced
73239,L48,N,Native
73307,CAN,N,Native
73307,L48,N,Native
73523,CAN,N,Native
73523,L48,N,Native
73523,PR,N,Native
73345,AK,N,Native
73345,CAN,N,Native
73345,L48,N,Native
73415,AK,N,Native
73415,CAN,N,Native
73415,GL,N,Native
73415,L48,N,Native
73536,CAN,N,Native
73536,L48,N,Native
84553,L48,N,Native
84572,CAN,N,Native
84572,L48,N,Native
92934,CAN,N,Native
92934,L48,N,Native
92947,CAN,N,Native
92947,L48,N,Native
19414,CAN,N,Native
19414,L48,N,Native
19402,AK,N,Native
19402,CAN,N,Native
19402,L48,N,Native
19402,PR,N,Native
19402,SPM,N,Native
19411,CAN,N,Native
19411,L48,N,Native
19476,CAN,N,Native
19476,L48,N,Native
19476,SPM,N,Native
19520,L48,N,Native
19565,HI,I,Introduced
19565,L48,N,Native
19565,PR,N,Native
19579,L48,N,Native
88163,CAN,N,Native
88163,L48,N,Native
88192,CAN,N,Native
88192,L48,N,Native
88192,SPM,N,Native
88189,AK,N,Native
88189,CAN,N,Native
88189,L48,N,Native
88189,SPM,N,Native
88200,AK,N,Native
88200,CAN,N,Native
88200,L48,N,Native
88274,AK,N,Native
88274,CAN,N,Native
88274,L48,N,Native
82132,CAN,I,Introduced
82132,L48,N,Native
82167,CAN,I,Introduced
82167,L48,N,Native
63854,AK,N,Native
63854,CAN,N,Native
63854,L48,N,Native
63877,AK,N,Native
63877,CAN,N,Native
63877,L48,N,Native
63877,PR,I,Introduced
63877,SPM,N,Native
90844,L48,N,Native
63878,AK,N,Native
63878,CAN,N,Native
63878,L48,N,Native
63889,AK,N,Native
63889,CAN,N,Native
63889,L48,N,Native
63889,PR,I,Introduced
63889,SPM,N,Native
90759,CAN,N,Native
90759,L48,N,Native
90773,CAN,N,Native
90773,L48,N,Native
90782,L48,N,Native
91053,AK,N,Native
91053,CAN,N,Native
91053,L48,N,Native
91053,SPM,N,Native
84428,CAN,N,Native
84428,L48,N,Native
84428,PR,N,Native
91444,CAN,N,Native
91444,L48,N,Native
91086,L48,N,Native
91118,L48,N,Native
91146,L48,N,Native
91160,L48,N,Native
91108,CAN,N,Native
91108,L48,N,Native
91108,SPM,N,Native
91205,CAN,N,Native
91205,L48,N,Native
91227,CAN,N,Native
91227,L48,N,Native
91246,L48,N,Native
91306,L48,N,Native
91362,L48,N,Native
91364,L48,N,Native
91313,L48,N,Native
91371,L48,N,Native
91398,L48,N,Native
91384,L48,N,Native
91451,CAN,N,Native
91451,L48,N,Native
91460,L48,N,Native
91508,AK,N,Native
91508,CAN,N,Native
91508,L48,N,Native
91508,SPM,N,Native
91471,L48,N,Native
91454,L48,N,Native
91473,L48,N,Native
91494,L48,N,Native
91474,CAN,N,Native
91474,L48,N,Native
91524,L48,N,Native
91534,L48,N,Native
91541,CAN,N,Native
91541,L48,N,Native
91561,L48,N,Native
91549,L48,N,Native
91577,L48,N,Native
91584,CAN,N,Native
91584,L48,N,Native
91562,CAN,N,Native
91562,L48,N,Native
91592,L48,N,Native
91594,L48,N,Native
91605,L48,N,Native
91642,L48,N,Native
91596,L48,N,Native
91647,L48,N,Native
39449,CAN,I,Introduced
39449,L48,N,Native
91648,L48,N,Native
91650,L48,N,Native
91674,L48,N,Native
91683,L48,N,Native
61613,AK,I,Introduced
61613,AK,N,Native
61613,AK,N?,Native
61613,CAN,I,Introduced
61613,CAN,N,Native
61613,GL,I,Introduced
61613,GL,N,Native
61613,L48,I,Introduced
61613,L48,N,Native
61613,SPM,I,Introduced
39527,L48,N,Native
61642,AK,N,Native
61642,CAN,N,Native
61642,L48,N,Native
61642,SPM,N,Native
39530,CAN,I,Introduced
39530,L48,N,Native
61730,AK,N,Native
61730,CAN,I,Introduced
61730,CAN,N,Native
61730,L48,N,Native
61730,SPM,N,Native
61764,CAN,N,Native
61764,L48,N,Native
61637,CAN,N,Native
61637,L48,N,Native
61637,SPM,N,Native
16220,AK,N,Native
16220,CAN,N,Native
16220,L48,N,Native
16220,PR,N,Native
16220,VI,N,Native
61711,L48,N,Native
61741,CAN,N,Native
61741,L48,N,Native
61741,SPM,N,Native
44283,CAN,N,Native
44283,L48,N,Native
57919,CAN,I,Introduced
57919,CAN,N,Native
57919,GL,N,Native
57919,L48,I,Introduced
57919,L48,N,Native
57919,SPM,I,Introduced
15782,CAN,N,Native
15782,L48,N,Native
15784,CAN,N,Native
15784,L48,N,Native
15796,CAN,N,Native
15796,L48,N,Native
15808,CAN,N,Native
15808,L48,N,Native
15849,CAN,N,Native
15849,L48,N,Native
67845,L48,N,Native
67677,CAN,N,Native
67677,L48,N,Native
68051,CAN,N,Native
68051,L48,N,Native
68142,CAN,N,Native
68142,L48,N,Native
68142,SPM,N,Native
46400,L48,N,Native
68149,CAN,N,Native
68149,L48,N,Native
68149,SPM,N,Native
68155,CAN,N,Native
68155,L48,N,Native
68224,CAN,N,Native
68224,L48,N,Native
68288,CAN,N,Native
68288,L48,N,Native
42863,AK,N,Native
42863,CAN,N,Native
42863,L48,N,Native
46499,CAN,W,Introduced
46499,L48,N,Native
91694,AK,N,Native
91694,CAN,N,Native
91694,L48,N,Native
91694,SPM,N,Native
72090,CAN,N,Native
72090,L48,N,Native
42833,CAN,I,Introduced
42833,CAN,N,Native
42833,HI,I,Introduced
42833,L48,I,Introduced
42833,L48,N,Native
42833,PB,I,Introduced
42833,PR,N,Native
42833,VI,I,Introduced
67346,CAN,N,Native
67346,L48,I,Introduced
67346,L48,N,Native
67346,PR,N,Native
74571,CAN,N,Native
74571,L48,N,Native
66857,AK,N,Native
66857,CAN,N,Native
66857,L48,N,Native
66857,SPM,N,Native
91709,AK,N,Native
91709,CAN,N,Native
91709,L48,N,Native
74537,CAN,N,Native
74537,L48,N,Native
74555,CAN,N,Native
74555,L48,N,Native
74555,SPM,N,Native
74559,CAN,N,Native
74559,L48,N,Native
92406,CAN,N,Native
92406,GL,N,Native
92406,L48,N,Native
66860,AK,N,Native
66860,CAN,N,Native
66860,L48,N,Native
66860,SPM,N,Native
92484,CAN,N,Native
92484,L48,N,Native
16238,AK,N,Native
16238,CAN,N,Native
16238,L48,N,Native
92168,AK,N,Native
92168,CAN,N,Native
92168,GL,N,Native
92168,L48,N,Native
72290,CAN,N,Native
72290,L48,N,Native
25431,AK,N,Native
25431,CAN,N,Native
25431,L48,N,Native
19697,L48,N,Native
92481,AK,N,Native
92481,CAN,N,Native
92481,GL,N,Native
92481,L48,N,Native
92411,CAN,N,Native
92411,L48,N,Native
19711,CAN,N,Native
19711,L48,N,Native
19725,CAN,N,Native
19725,L48,N,Native
19616,AK,N,Native
19616,CAN,N,Native
19616,L48,N,Native
19616,PR,N,Native
19616,VI,N,Native
19606,AK,N,Native
19606,CAN,N,Native
19606,L48,N,Native
19606,SPM,N,Native
19629,L48,N,Native
19661,AK,N,Native
19661,CAN,N,Native
19661,L48,N,Native
19661,SPM,N,Native
19644,AK,N,Native
19644,CAN,N,Native
19644,L48,N,Native
19644,SPM,N,Native
19683,CAN,N,Native
19683,L48,N,Native
19733,CAN,N,Native
19733,L48,N,Native
19733,SPM,N,Native
19746,CAN,N,Native
19746,L48,N,Native
19752,CAN,N,Native
19752,L48,N,Native
19752,SPM,N,Native
19821,CAN,N,Native
19821,L48,N,Native
19835,L48,N,Native
19835,PR,N,Native
19822,L48,N,Native
19845,CAN,N,Native
19845,L48,N,Native
19848,CAN,N,Native
19848,L48,N,Native
19848,PR,N,Native
52446,CAN,N,Native
52446,L48,N,Native
52451,CAN,N,Native
52451,L48,N,Native
46591,AK,N,Native
46591,CAN,N,Native
46591,L48,N,Native
46560,CAN,N,Native
46560,L48,N,Native
46566,L48,N,Native
46574,AK,N,Native
46574,CAN,N,Native
46574,L48,N,Native
46574,SPM,N,Native
46581,L48,N,Native
46627,CAN,N,Native
46627,L48,N,Native
46602,CAN,N,Native
46602,L48,N,Native
46605,L48,N,Native
12726,CAN,N,Native
12726,GL,N,Native
12726,L48,N,Native
82342,CAN,N,Native
82342,L48,N,Native
39655,AK,N,Native
39655,CAN,N,Native
39655,L48,N,Native
46630,CAN,N,Native
46630,L48,N,Native
12695,CAN,N,Native
12695,L48,N,Native
88052,CAN,I,Introduced
88052,L48,N,Native
12731,AK,N,Native
12731,CAN,N,Native
12731,GL,N,Native
12731,L48,N,Native
12731,SPM,N,Native
39792,L48,N,Native
69023,CAN,N,Native
69023,L48,N,Native
66333,CAN,I,Introduced
66333,HI,I,Introduced
66333,L48,N,Native
66333,PB,I,Introduced
66333,PR,N,Native
66333,VI,N,Native
39862,CAN,N,Native
39862,L48,N,Native
39854,CAN,I,Introduced
39854,L48,N,Native
91720,CAN,N,Native
91720,GL,N,Native
91720,L48,N,Native
91720,SPM,N,Native
66313,CAN,I,Introduced
66313,L48,N,Native
58258,L48,N,Native
58019,CAN,N,Native
58019,L48,N,Native
58330,CAN,N,Native
58330,L48,N,Native
39883,CAN,N,Native
39883,L48,N,Native
27712,CAN,N,Native
27712,L48,N,Native
27687,CAN,N,Native
27687,L48,N,Native
27696,CAN,N,Native
27696,L48,N,Native
27727,L48,N,Native
27760,CAN,N,Native
27760,L48,N,Native
27760,SPM,N,Native
74585,AK,N,Native
74585,CAN,N,Native
74585,L48,N,Native
27767,CAN,N,Native
27767,L48,N,Native
39909,L48,N,Native
29560,CAN,N,Native
29560,L48,N,Native
29565,CAN,N,Native
29565,L48,N,Native
29570,CAN,N,Native
29570,L48,N,Native
29587,L48,N,Native
29573,CAN,N,Native
29573,L48,N,Native
55525,CAN,I,Introduced
55525,L48,N,Native
29598,CAN,N,Native
29598,L48,N,Native
55375,CAN,I,Introduced
55375,L48,N,Native
55493,AK,I,Introduced
55493,CAN,N,Native
55493,HI,I,Introduced
55493,L48,N,Native
55493,VI,I,Introduced
39948,CAN,N,Native
39948,L48,N,Native
55504,CAN,W,Introduced
55504,L48,N,Native
39959,CAN,N,Native
39959,L48,N,Native
39963,CAN,N,Native
39963,L48,N,Native
40015,CAN,N,Native
40015,L48,N,Native
40024,CAN,N,Native
40024,L48,N,Native
40183,CAN,N,Native
40183,L48,N,Native
40142,AK,N,Native
40142,CAN,N,Native
40142,L48,N,Native
40152,CAN,N,Native
40152,L48,N,Native
40143,CAN,N,Native
40143,L48,N,Native
40206,CAN,N,Native
40206,L48,N,Native
40206,SPM,N,Native
40219,CAN,N,Native
40219,L48,N,Native
26963,CAN,N,Native
26963,L48,N,Native
26965,AK,N,Native
26965,CAN,N,Native
26965,GL,N,Native
26965,L48,N,Native
26965,SPM,N,Native
26969,AK,N,Native
26969,CAN,N,Native
26969,L48,N,Native
26969,SPM,N,Native
26982,CAN,N,Native
26982,L48,N,Native
26987,AK,N,Native
26987,CAN,N,Native
26987,L48,N,Native
26987,SPM,N,Native
58373,CAN,N,Native
58373,L48,N,Native
91830,L48,N,Native
25792,CAN,N,Native
25792,L48,N,Native
25788,AK,N?,Native
25788,CAN,N,Native
25788,L48,N,Native
30709,CAN,N,Native
30709,L48,N,Native
30713,CAN,N,Native
30713,L48,N,Native
30747,CAN,N,Native
30747,L48,N,Native
30754,CAN,N,Native
30754,L48,N,Native
30736,CAN,N,Native
30736,L48,N,Native
30745,CAN,N,Native
30745,L48,N,Native
30749,CAN,N,Native
30749,L48,N,Native
25829,L48,N,Native
25816,CAN,N,Native
25816,L48,N,Native
30771,L48,N,Native
30774,L48,N,Native
25894,CAN,I,Introduced
25894,CAN,N,Native
25894,L48,N,Native
46747,AK,N,Native
46747,CAN,N,Native
46747,L48,N,Native
25874,CAN,N,Native
25874,L48,N,Native
46726,L48,N,Native
93862,CAN,N,Native
93862,L48,N,Native
58399,AK,N,Native
58399,CAN,N,Native
58399,GL,N,Native
58399,L48,N,Native
58399,SPM,N,Native
58435,AK,N,Native
58435,CAN,N,Native
58435,L48,N,Native
48703,L48,N,Native
29110,L48,N,Native
29124,AK,I,Introduced
29124,AK,N,Native
29124,CAN,N,Native
29124,GL,N,Native
29124,L48,I,Introduced
29124,L48,N,Native
29124,SPM,N,Native
82571,CAN,N,Native
82571,L48,N,Native
29136,AK,N,Native
29136,CAN,N,Native
29136,L48,N,Native
29136,SPM,N,Native
48710,L48,N,Native
16184,AK,N,Native
16184,CAN,N,Native
16184,GL,N,Native
16184,L48,N,Native
16184,SPM,N,Native
16211,AK,N,Native
16211,CAN,N,Native
16211,L48,N,Native
72093,CAN,N,Native
72093,L48,N,Native
64138,AK,N,Native
64138,CAN,N,Native
64138,GL,N,Native
64138,L48,N,Native
59235,AK,N,Native
59235,CAN,N,Native
59235,L48,N,Native
64139,AK,N,Native
64139,CAN,N,Native
64139,GL,N,Native
64139,L48,N,Native
40428,AK,N,Native
40428,CAN,N,Native
40428,L48,N,Native
40467,AK,N,Native
40467,CAN,N,Native
40467,L48,N,Native
40452,CAN,N,Native
40452,L48,N,Native
40565,CAN,N,Native
40565,L48,N,Native
40672,CAN,N,Native
40672,L48,N,Native
40522,L48,N,Native
40534,CAN,N,Native
40534,L48,N,Native
40716,CAN,N,Native
40716,L48,N,Native
40855,CAN,N,Native
40855,L48,N,Native
40691,CAN,N,Native
40691,L48,N,Native
40807,CAN,N,Native
40807,L48,N,Native
40770,CAN,N,Native
40770,L48,N,Native
40820,CAN,N,Native
40820,L48,N,Native
40835,L48,N,Native
40856,CAN,N,Native
40856,L48,N,Native
40881,CAN,N,Native
40881,L48,N,Native
40910,CAN,N,Native
40910,L48,N,Native
40910,SPM,N,Native
40959,CAN,N,Native
40959,L48,N,Native
40950,CAN,N,Native
40950,L48,N,Native
40963,CAN,N,Native
40963,L48,N,Native
41041,CAN,N,Native
41041,L48,N,Native
82696,CAN,N,Native
82696,L48,N,Native
74604,CAN,N,Native
74604,L48,N,Native
41101,AK,N,Native
41101,CAN,N,Native
41101,L48,N,Native
41304,CAN,N,Native
41304,L48,N,Native
46871,CAN,N,Native
46871,L48,N,Native
73605,CAN,N,Native
73605,L48,N,Native
73633,CAN,N,Native
73633,L48,N,Native
73633,SPM,N,Native
73609,CAN,N,Native
73609,L48,N,Native
73609,SPM,N,Native
73640,CAN,N,Native
73640,L48,N,Native
73649,CAN,N,Native
73649,L48,N,Native
73652,CAN,N,Native
73652,L48,N,Native
74622,CAN,N,Native
74622,L48,N,Native
41378,L48,N,Native
74626,CAN,N,Native
74626,L48,N,Native
14854,CAN,N,Native
14854,L48,N,Native
14854,SPM,N,Native
92518,CAN,N,Native
92518,L48,N,Native
93071,CAN,N,Native
93071,L48,N,Native
93054,CAN,N,Native
93054,L48,N,Native
30807,L48,N,Native
93081,CAN,N,Native
93081,L48,N,Native
29158,AK,N,Native
29158,CAN,N,Native
29158,GL,N,Native
29158,L48,N,Native
26065,AK,N,Native
26065,CAN,N,Native
26065,L48,N,Native
26066,CAN,N,Native
26066,L48,N,Native
29162,AK,N,Native
29162,CAN,N,Native
29162,L48,N,Native
29162,SPM,N,Native
16963,L48,N,Native
68569,CAN,N,Native
68569,L48,N,Native
68569,SPM,N,Native
16996,CAN,N,Native
16996,L48,N,Native
68578,CAN,N,Native
68578,L48,N,Native
46917,CAN,N,Native
46917,L48,N,Native
19851,AK,N,Native
19851,CAN,N,Native
19851,L48,N,Native
19851,SPM,N,Native
67352,CAN,N,Native
67352,L48,N,Native
67352,SPM,N,Native
19872,CAN,N,Native
19872,L48,N,Native
46913,CAN,N,Native
46913,L48,N,Native
15989,AK,N,Native
15989,CAN,N,Native
15989,L48,N,Native
15989,SPM,N,Native
82861,CAN,N,Native
82861,L48,N,Native
29211,CAN,N,Native
29211,L48,N,Native
82910,L48,N,Native
15995,AK,N,Native
15995,CAN,N,Native
15995,GL,N,Native
15995,L48,N,Native
15995,SPM,N,Native
29194,CAN,N,Native
29194,L48,N,Native
29194,SPM,N,Native
29208,CAN,N,Native
29208,L48,N,Native
29226,CAN,I,Introduced
29226,L48,N,Native
29217,CAN,N,Native
29217,L48,N,Native
29246,L48,N,Native
42923,CAN,N,Native
42923,L48,N,Native
29230,L48,N,Native
42931,CAN,N,Native
42931,L48,N,Native
29251,L48,N,Native
29259,CAN,N,Native
29259,L48,N,Native
30839,CAN,N,Native
30839,L48,N,Native
42639,CAN,N,Native
42639,L48,N,Native
26186,CAN,N,Native
26186,L48,N,Native
26153,CAN,N,Native
26153,L48,N,Native
27000,CAN,N,Native
27000,L48,N,Native
71189,AK,I,Introduced
71189,AK,N,Native
71189,CAN,I,Introduced
71189,CAN,N,Native
71189,GL,I,Introduced
71189,L48,I,Introduced
71189,L48,N,Native
71189,SPM,I,Introduced
71189,SPM,N,Native
71192,AK,N,Native
71192,CAN,N,Native
71192,L48,N,Native
71192,SPM,N,Native
49626,AK,N,Native
49626,CAN,N,Native
49626,GL,N,Native
49626,L48,N,Native
49626,SPM,N,Native
49631,AK,N,Native
49631,CAN,N,Native
49631,L48,N,Native
49631,SPM,N,Native
49611,CAN,N,Native
49611,L48,N,Native
49611,SPM,N,Native
49617,CAN,N,Native
49617,L48,N,Native
49647,CAN,N,Native
49647,L48,N,Native
49618,CAN,N,Native
49618,HI,I,Introduced
49618,L48,N,Native
49618,PB,N,Native
49618,PR,N,Native
49640,CAN,N,Native
49640,L48,N,Native
49644,CAN,N,Native
49644,L48,N,Native
49655,CAN,N,Native
49655,L48,N,Native
49655,PR,N,Native
65481,CAN,N,Native
65481,L48,N,Native
65481,SPM,N,Native
65471,L48,N,Native
29368,CAN,N,Native
29368,L48,N,Native
29377,CAN,N,Native
29377,L48,N,Native
65489,CAN,N,Native
65489,L48,N,Native
65504,AK,N,Native
65504,CAN,N,Native
65504,GL,N,Native
65504,L48,N,Native
65504,SPM,N,Native
65523,CAN,N,Native
65523,L48,N,Native
43136,CAN,N,Native
43136,L48,N,Native
43154,CAN,N,Native
43154,L48,N,Native
65574,AK,N,Native
65574,CAN,N,Native
65574,GL,N,Native
65574,L48,N,Native
65574,SPM,N,Native
43160,CAN,N,Native
43160,L48,N,Native
47330,CAN,N,Native
47330,L48,N,Native
43178,CAN,N,Native
43178,L48,N,Native
47370,CAN,N,Native
47370,L48,N,Native
47372,CAN,N,Native
47372,L48,N,Native
47375,CAN,N,Native
47375,L48,N,Native
47322,CAN,N,Native
47322,L48,N,Native
41601,CAN,N,Native
41601,L48,N,Native
47310,CAN,N,Native
47310,L48,N,Native
41697,CAN,N,Native
41697,L48,N,Native
41707,L48,N,Native
52580,AK,I?,Introduced
52580,CAN,N,Native
52580,L48,N,Native
52625,AK,I,Introduced
52625,AK,I?,Introduced
52625,CAN,N,Native
52625,HI,I,Introduced
52625,L48,N,Native
52625,PR,N,Native
52642,AK,N,Native
52642,CAN,N,Native
52642,L48,N,Native
52642,SPM,N,Native
52644,AK,I,Introduced
52644,AK,N,Native
52644,CAN,I,Introduced
52644,CAN,N,Native
52644,GL,I,Introduced
52644,HI,I,Introduced
52644,L48,I,Introduced
52644,L48,N,Native
52644,SPM,I,Introduced
52628,AK,I?,Introduced
52628,CAN,N,Native
52628,HI,I,Introduced
52628,L48,N,Native
52645,AK,N,Native
52645,CAN,N,Native
52645,L48,N,Native
52676,CAN,N,Native
52676,L48,N,Native
42987,CAN,N,Native
42987,L48,N,Native
42987,SPM,N,Native
83377,CAN,N,Native
83377,L48,N,Native
69537,L48,N,Native
69712,CAN,N,Native
69712,L48,N,Native
69562,CAN,N,Native
69562,L48,N,Native
69568,AK,N,Native
69568,CAN,N,Native
69568,L48,N,Native
69501,AK,N,Native
69501,CAN,N,Native
69501,L48,N,Native
69753,L48,N,Native
69519,CAN,N,Native
69519,L48,N,Native
69552,CAN,N,Native
69552,L48,N,Native
69542,CAN,I,Introduced
69542,CAN,N,Native
69542,L48,N,Native
69673,CAN,N,Native
69673,L48,N,Native
69673,SPM,N,Native
69615,AK,N,Native
69615,CAN,N,Native
69615,L48,N,Native
69604,CAN,N,Native
69604,L48,N,Native
69604,SPM,N,Native
69644,CAN,N,Native
69644,GL,N,Native
69644,L48,N,Native
69644,SPM,N,Native
69699,CAN,N,Native
69699,L48,N,Native
69682,L48,N,Native
69649,CAN,N,Native
69649,L48,N,Native
69649,SPM,N,Native
69693,CAN,N,Native
69693,L48,N,Native
69719,CAN,N,Native
69719,L48,N,Native
69810,CAN,N,Native
69810,L48,N,Native
69723,CAN,N,Native
69723,L48,N,Native
69787,AK,N,Native
69787,CAN,N,Native
69787,L48,N,Native
69806,AK,N,Native
69806,CAN,N,Native
69806,GL,N,Native
69806,L48,N,Native
69791,CAN,N,Native
69791,L48,N,Native
69796,CAN,N,Native
69796,L48,N,Native
87511,CAN,I,Introduced
87511,L48,N,Native
91870,CAN,N,Native
91870,L48,N,Native
69824,CAN,N,Native
69824,L48,N,Native
26429,CAN,N,Native
26429,L48,N,Native
69829,L48,N,Native
16489,CAN,N,Native
16489,L48,N,Native
16495,CAN,N,Native
16495,L48,N,Native
16491,L48,N,Native
16491,PR,N,Native
13863,CAN,N,Native
13863,L48,N,Native
13866,AK,N,Native
13866,CAN,N,Native
13866,GL,N,Native
13866,L48,N,Native
13212,CAN,N,Native
13212,L48,N,Native
13876,AK,N,Native
13876,CAN,N,Native
13876,GL,N,Native
13876,L48,N,Native
13881,CAN,N,Native
13881,L48,N,Native
13217,CAN,N,Native
13217,L48,N,Native
13884,CAN,N,Native
13884,L48,N,Native
41798,CAN,N,Native
41798,HI,I,Introduced
41798,L48,N,Native
41798,PB,I,Introduced
41798,PR,N,Native
41798,VI,N,Native
17096,CAN,N,Native
17096,L48,N,Native
17096,SPM,N,Native
17071,CAN,N,Native
17071,L48,N,Native
17071,PR,N,Native
41799,CAN,N,Native
41799,HI,I,Introduced
41799,L48,N,Native
41799,PB,I,Introduced
27210,L48,N,Native
17108,L48,N,Native
16244,AK,N,Native
16244,CAN,N,Native
16244,L48,N,Native
93609,CAN,N,Native
93609,L48,N,Native
15309,CAN,N,Native
15309,L48,N,Native
15309,SPM,N,Native
74662,CAN,N,Native
74662,L48,N,Native
26475,CAN,N,Native
26475,L48,N,Native
74665,CAN,N,Native
74665,L48,N,Native
92842,CAN,N,Native
92842,L48,N,Native
92814,CAN,N,Native
92814,L48,N,Native
92832,CAN,N,Native
92832,L48,N,Native
75335,L48,N,Native
92875,CAN,N,Native
92875,L48,N,Native
92875,SPM,N,Native
29452,AK,N,Native
29452,CAN,N,Native
29452,L48,N,Native
92865,CAN,N,Native
92865,L48,N,Native
92846,CAN,N,Native
92846,L48,N,Native
92860,CAN,N,Native
92860,L48,N,Native
31206,AK,N,Native
31206,CAN,I,Introduced
31206,CAN,N,Native
31206,GL,N,Native
31206,HI,I,Introduced
31206,L48,I,Introduced
31206,L48,N,Native
31206,SPM,I,Introduced
31206,SPM,N,Native
31417,AK,N,Native
31417,CAN,N,Native
31417,L48,N,Native
16268,AK,N,Native
16268,CAN,N,Native
16268,L48,N,Native
93135,CAN,N,Native
93135,L48,N,Native
14357,CAN,N,Native
14357,L48,N,Native
31239,AK,N,Native
31239,CAN,N,Native
31239,GL,N,Native
31239,L48,N,Native
31239,SPM,N,Native
88612,CAN,N,Native
88612,L48,N,Native
88620,CAN,N,Native
88620,L48,N,Native
88624,L48,N,Native
88625,CAN,N,Native
88625,L48,N,Native
88625,SPM,N,Native
69903,AK,N,Native
69903,CAN,N,Native
69903,L48,N,Native
69903,SPM,N,Native
20153,CAN,N,Native
20153,L48,N,Native
20153,PR,N,Native
20180,CAN,N,Native
20180,L48,N,Native
20192,AK,N,Native
20192,CAN,N,Native
20192,GL,N,Native
20192,L48,N,Native
20192,SPM,N,Native
15744,CAN,N,Native
15744,L48,N,Native
69905,CAN,N,Native
69905,L48,N,Native
69905,SPM,N,Native
20102,CAN,W,Introduced
20102,GL,I,Introduced
20102,HI,I,Introduced
20102,L48,N,Native
20102,SPM,W,Introduced
20242,AK,N,Native
20242,CAN,N,Native
20242,GL,N,Native
20242,L48,N,Native
69934,CAN,N,Native
69934,GL,N,Native
69934,L48,N,Native
69934,SPM,N,Native
88708,CAN,N,Native
88708,L48,N,Native
88664,CAN,N,Native
88664,L48,N,Native
20252,CAN,N,Native
20252,L48,N,Native
20289,CAN,N,Native
20289,L48,N,Native
20289,SPM,N,Native
88685,CAN,N,Native
88685,L48,N,Native
88685,SPM,N,Native
55802,CAN,N,Native
55802,L48,N,Native
76869,CAN,N,Native
76869,L48,N,Native
20367,CAN,N,Native
20367,HI,I,Introduced
20367,L48,N,Native
20367,PB,I,Introduced
20367,PR,N,Native
76871,CAN,N,Native
76871,L48,N,Native
31567,AK,N,Native
31567,CAN,N,Native
31567,L48,N,Native
31567,SPM,N,Native
72546,AK,N,Native
72546,CAN,N,Native
72546,L48,N,Native
20316,CAN,N,Native
20316,L48,N,Native
76939,CAN,N,Native
76939,L48,N,Native
31762,CAN,N,Native
31762,L48,N,Native
31762,SPM,N,Native
43262,CAN,N,Native
43262,L48,N,Native
61893,AK,N,Native
61893,CAN,N,Native
61893,L48,N,Native
61955,AK,N,Native
61955,CAN,N,Native
61955,GL,N,Native
61955,L48,N,Native
74680,CAN,N,Native
74680,L48,N,Native
74680,SPM,N,Native
61883,AK,N,Native
61883,CAN,N,Native
61883,L48,N,Native
16316,CAN,N,Native
16316,L48,N,Native
65063,AK,N,Native
65063,CAN,N,Native
65063,GL,N,Native
65063,L48,N,Native
65063,SPM,N,Native
88742,AK,N,Native
88742,CAN,N,Native
88742,L48,N,Native
88742,SPM,N,Native
32298,CAN,N,Native
32298,L48,I,Introduced
32298,L48,N,Native
32271,AK,N,Native
32271,CAN,N,Native
32271,L48,N,Native
88782,CAN,N,Native
88782,L48,N,Native
32038,AK,N,Native
32038,CAN,N,Native
32038,L48,N,Native
43539,CAN,N,Native
43539,L48,N,Native
43605,CAN,N,Native
43605,L48,N,Native
43589,CAN,N,Native
43589,L48,N,Native
77136,CAN,N,Native
77136,L48,N,Native
13404,AK,N,Native
13404,CAN,N,Native
13404,GL,N,Native
13404,L48,N,Native
13404,SPM,N,Native
71503,CAN,N,Native
71503,L48,N,Native
78085,CAN,N,Native
78085,L48,N,Native
73785,CAN,N,Native
73785,L48,N,Native
69950,CAN,N,Native
69950,L48,N,Native
69950,SPM,N,Native
69997,L48,N,Native
20663,AK,N,Native
20663,CAN,N,Native
20663,GL,N,Native
20663,L48,N,Native
70031,CAN,N,Native
70031,L48,N,Native
70031,SPM,N,Native
70004,AK,N,Native
70004,CAN,N,Native
70004,L48,N,Native
70004,SPM,N,Native
32620,CAN,I,Introduced
32620,L48,N,Native
32705,AK,I,Introduced
32705,CAN,I,Introduced
32705,L48,N,Native
32652,AK,I,Introduced
32652,CAN,N,Native
32652,L48,N,Native
32689,CAN,N,Native
32689,L48,N,Native
32672,CAN,N,Native
32672,L48,N,Native
32666,CAN,N,Native
32666,L48,N,Native
32802,AK,N,Native
32802,CAN,N,Native
32802,L48,N,Native
71017,CAN,N,Native
71017,L48,N,Native
71017,PR,N,Native
17128,CAN,N,Native
17128,L48,N,Native
32850,CAN,N,Native
32850,L48,N,Native
12867,AK,N,Native
12867,CAN,N,Native
12867,GL,N,Native
12867,L48,N,Native
12867,SPM,N,Native
17138,AK,N,Native
17138,CAN,I,Introduced
17138,CAN,N,Native
17138,HI,N,Native
17138,L48,N,Native
17138,L48,N?,Native
17138,SPM,I,Introduced
17138,SPM,N,Native
12874,AK,N,Native
12874,CAN,N,Native
12874,GL,N,Native
12874,L48,N,Native
12874,SPM,N,Native
20750,CAN,N,Native
20750,HI,I,Introduced
20750,L48,N,Native
12926,AK,N,Native
12926,CAN,N,Native
12926,L48,N,Native
20903,AK,N,Native
